County,State,"County, State",CountyID,Income_2019,Income_2020
Trinity,Texas,"Trinity, Texas",48455,"37,399","39,206"
Tyler,Texas,"Tyler, Texas",48457,"33,629","36,694"
Upshur,Texas,"Upshur, Texas",48459,"38,084","39,674"
Upton,Texas,"Upton, Texas",48461,"47,785","50,428"
Uvalde,Texas,"Uvalde, Texas",48463,"42,217","45,255"
Val Verde,Texas,"Val Verde, Texas",48465,"38,543","41,079"
Van Zandt,Texas,"Van Zandt, Texas",48467,"40,099","42,656"
Victoria,Texas,"Victoria, Texas",48469,"52,632","53,881"
Walker,Texas,"Walker, Texas",48471,"31,115","32,334"
Waller,Texas,"Waller, Texas",48473,"42,974","44,779"
Ward,Texas,"Ward, Texas",48475,"54,632","48,109"
Washington,Texas,"Washington, Texas",48477,"57,635","58,426"
Webb,Texas,"Webb, Texas",48479,"33,305","35,626"
Wharton,Texas,"Wharton, Texas",48481,"46,427","48,384"
Wheeler,Texas,"Wheeler, Texas",48483,"44,936","48,691"
Wichita,Texas,"Wichita, Texas",48485,"44,206","46,322"
Wilbarger,Texas,"Wilbarger, Texas",48487,"50,096","49,537"
Willacy,Texas,"Willacy, Texas",48489,"28,083","31,710"
Williamson,Texas,"Williamson, Texas",48491,"53,713","56,693"
Wilson,Texas,"Wilson, Texas",48493,"48,249","49,745"
Winkler,Texas,"Winkler, Texas",48495,"65,720","62,259"
Wise,Texas,"Wise, Texas",48497,"45,745","48,435"
Wood,Texas,"Wood, Texas",48499,"40,596","42,978"
Yoakum,Texas,"Yoakum, Texas",48501,"44,486","44,395"
Young,Texas,"Young, Texas",48503,"51,824","53,227"
Zapata,Texas,"Zapata, Texas",48505,"29,004","28,981"
Zavala,Texas,"Zavala, Texas",48507,"30,947","33,303"
Beaver,Utah,"Beaver, Utah",49001,"39,246","41,667"
Box Elder,Utah,"Box Elder, Utah",49003,"40,330","44,131"
Cache,Utah,"Cache, Utah",49005,"42,075","44,947"
Carbon,Utah,"Carbon, Utah",49007,"40,207","42,459"
Daggett,Utah,"Daggett, Utah",49009,"47,457","48,761"
Davis,Utah,"Davis, Utah",49011,"48,778","51,852"
Duchesne,Utah,"Duchesne, Utah",49013,"38,574","40,780"
Emery,Utah,"Emery, Utah",49015,"34,753","38,057"
Garfield,Utah,"Garfield, Utah",49017,"39,502","44,411"
Grand,Utah,"Grand, Utah",49019,"58,620","60,928"
Iron,Utah,"Iron, Utah",49021,"34,048","36,412"
Juab,Utah,"Juab, Utah",49023,"38,699","42,531"
Kane,Utah,"Kane, Utah",49025,"41,604","45,074"
Millard,Utah,"Millard, Utah",49027,"37,507","41,843"
Morgan,Utah,"Morgan, Utah",49029,"56,156","58,631"
Piute,Utah,"Piute, Utah",49031,"45,577","48,595"
Rich,Utah,"Rich, Utah",49033,"39,387","42,762"
Salt Lake,Utah,"Salt Lake, Utah",49035,"55,481","59,077"
San Juan,Utah,"San Juan, Utah",49037,"28,142","30,198"
Sanpete,Utah,"Sanpete, Utah",49039,"29,974","32,927"
Sevier,Utah,"Sevier, Utah",49041,"36,419","39,383"
Summit,Utah,"Summit, Utah",49043,"152,310","156,537"
Tooele,Utah,"Tooele, Utah",49045,"37,978","41,301"
Uintah,Utah,"Uintah, Utah",49047,"31,965","32,945"
Utah,Utah,"Utah, Utah",49049,"43,611","46,465"
Wasatch,Utah,"Wasatch, Utah",49051,"59,263","61,653"
Washington,Utah,"Washington, Utah",49053,"41,869","43,782"
Wayne,Utah,"Wayne, Utah",49055,"41,350","46,145"
Weber,Utah,"Weber, Utah",49057,"43,477","46,675"
Addison,Vermont,"Addison, Vermont",50001,"52,605","55,981"
Bennington,Vermont,"Bennington, Vermont",50003,"55,291","59,131"
Caledonia,Vermont,"Caledonia, Vermont",50005,"43,778","48,094"
Chittenden,Vermont,"Chittenden, Vermont",50007,"61,569","64,605"
Essex,Vermont,"Essex, Vermont",50009,"40,355","44,173"
Franklin,Vermont,"Franklin, Vermont",50011,"48,688","52,181"
Lamoille,Vermont,"Lamoille, Vermont",50015,"55,022","59,635"
Orange,Vermont,"Orange, Vermont",50017,"49,449","53,146"
Orleans,Vermont,"Orleans, Vermont",50019,"45,535","49,998"
Rutland,Vermont,"Rutland, Vermont",50021,"53,373","57,283"
Washington,Vermont,"Washington, Vermont",50023,"60,228","64,997"
Windham,Vermont,"Windham, Vermont",50025,"52,380","56,610"
Windsor,Vermont,"Windsor, Vermont",50027,"59,713","63,786"
Accomack,Virginia,"Accomack, Virginia",51001,"49,695","53,762"
Amelia,Virginia,"Amelia, Virginia",51007,"43,865","46,780"
Amherst,Virginia,"Amherst, Virginia",51009,"37,560","40,293"
Appomattox,Virginia,"Appomattox, Virginia",51011,"39,084","41,750"
Arlington,Virginia,"Arlington, Virginia",51013,"98,116","100,823"
Bath,Virginia,"Bath, Virginia",51017,"65,682","70,050"
Bedford,Virginia,"Bedford, Virginia",51019,"46,857","49,457"
Bland,Virginia,"Bland, Virginia",51021,"36,933","39,609"
Botetourt,Virginia,"Botetourt, Virginia",51023,"51,018","53,767"
Brunswick,Virginia,"Brunswick, Virginia",51025,"33,056","36,499"
Buchanan,Virginia,"Buchanan, Virginia",51027,"36,758","38,969"
Buckingham,Virginia,"Buckingham, Virginia",51029,"30,438","33,425"
Caroline,Virginia,"Caroline, Virginia",51033,"43,694","46,682"
Charles City,Virginia,"Charles City, Virginia",51036,"47,753","51,498"
Charlotte,Virginia,"Charlotte, Virginia",51037,"35,669","38,547"
Chesterfield,Virginia,"Chesterfield, Virginia",51041,"55,063","58,069"
Clarke,Virginia,"Clarke, Virginia",51043,"66,713","69,117"
Craig,Virginia,"Craig, Virginia",51045,"38,810","41,988"
Culpeper,Virginia,"Culpeper, Virginia",51047,"47,386","50,509"
Cumberland,Virginia,"Cumberland, Virginia",51049,"38,161","41,225"
Dickenson,Virginia,"Dickenson, Virginia",51051,"33,524","37,046"
Essex,Virginia,"Essex, Virginia",51057,"42,746","46,657"
Fauquier,Virginia,"Fauquier, Virginia",51061,"71,927","74,801"
Floyd,Virginia,"Floyd, Virginia",51063,"39,255","42,304"
Fluvanna,Virginia,"Fluvanna, Virginia",51065,"45,666","48,440"
Franklin,Virginia,"Franklin, Virginia",51620,"41,866","44,821"
Giles,Virginia,"Giles, Virginia",51071,"40,450","43,561"
Gloucester,Virginia,"Gloucester, Virginia",51073,"50,250","53,341"
Goochland,Virginia,"Goochland, Virginia",51075,"104,052","105,619"
Grayson,Virginia,"Grayson, Virginia",51077,"32,061","35,093"
Greene,Virginia,"Greene, Virginia",51079,"46,025","48,573"
Halifax,Virginia,"Halifax, Virginia",51083,"37,140","40,542"
Hanover,Virginia,"Hanover, Virginia",51085,"62,141","64,704"
Henrico,Virginia,"Henrico, Virginia",51087,"67,592","69,872"
Highland,Virginia,"Highland, Virginia",51091,"44,185","46,315"
Isle of Wight,Virginia,"Isle of Wight, Virginia",51093,"55,930","59,285"
King and Queen,Virginia,"King and Queen, Virginia",51097,"44,565","48,888"
King George,Virginia,"King George, Virginia",51099,"55,158","57,377"
King William,Virginia,"King William, Virginia",51101,"48,001","50,951"
Lancaster,Virginia,"Lancaster, Virginia",51103,"60,635","63,885"
Lee,Virginia,"Lee, Virginia",51105,"29,704","33,056"
Loudoun,Virginia,"Loudoun, Virginia",51107,"80,535","84,374"
Louisa,Virginia,"Louisa, Virginia",51109,"43,618","46,040"
Lunenburg,Virginia,"Lunenburg, Virginia",51111,"32,890","35,793"
Madison,Virginia,"Madison, Virginia",51113,"48,601","51,608"
Mathews,Virginia,"Mathews, Virginia",51115,"56,574","59,026"
Mecklenburg,Virginia,"Mecklenburg, Virginia",51117,"37,241","40,693"
Middlesex,Virginia,"Middlesex, Virginia",51119,"52,833","55,466"
Nelson,Virginia,"Nelson, Virginia",51125,"52,216","55,869"
New Kent,Virginia,"New Kent, Virginia",51127,"74,471","77,957"
Northampton,Virginia,"Northampton, Virginia",51131,"55,940","62,614"
Northumberland,Virginia,"Northumberland, Virginia",51133,"54,276","57,093"
Nottoway,Virginia,"Nottoway, Virginia",51135,"35,445","38,594"
Orange,Virginia,"Orange, Virginia",51137,"50,587","53,217"
Page,Virginia,"Page, Virginia",51139,"39,043","42,307"
Patrick,Virginia,"Patrick, Virginia",51141,"33,528","36,426"
Powhatan,Virginia,"Powhatan, Virginia",51145,"58,652","61,547"
Prince Edward,Virginia,"Prince Edward, Virginia",51147,"31,621","33,868"
Pulaski,Virginia,"Pulaski, Virginia",51155,"40,025","43,583"
Rappahannock,Virginia,"Rappahannock, Virginia",51157,"68,110","70,807"
Richmond,Virginia,"Richmond, Virginia",51760,"37,057","40,791"
Russell,Virginia,"Russell, Virginia",51167,"33,513","36,423"
Scott,Virginia,"Scott, Virginia",51169,"33,450","35,882"
Shenandoah,Virginia,"Shenandoah, Virginia",51171,"46,333","49,948"
Smyth,Virginia,"Smyth, Virginia",51173,"36,800","40,220"
Stafford,Virginia,"Stafford, Virginia",51179,"55,494","58,635"
Surry,Virginia,"Surry, Virginia",51181,"44,042","47,927"
Sussex,Virginia,"Sussex, Virginia",51183,"32,099","35,062"
Tazewell,Virginia,"Tazewell, Virginia",51185,"37,462","39,795"
Warren,Virginia,"Warren, Virginia",51187,"47,315","50,504"
Westmoreland,Virginia,"Westmoreland, Virginia",51193,"45,092","48,577"
Wythe,Virginia,"Wythe, Virginia",51197,"35,644","39,116"
Adams,Washington,"Adams, Washington",53001,"41,969","49,618"
Asotin,Washington,"Asotin, Washington",53003,"46,165","49,273"
Benton,Washington,"Benton, Washington",53005,"48,285","51,757"
Chelan,Washington,"Chelan, Washington",53007,"55,520","60,518"
Clallam,Washington,"Clallam, Washington",53009,"46,524","49,718"
Clark,Washington,"Clark, Washington",53011,"54,930","57,863"
Columbia,Washington,"Columbia, Washington",53013,"55,286","57,249"
Cowlitz,Washington,"Cowlitz, Washington",53015,"45,124","48,232"
Douglas,Washington,"Douglas, Washington",53017,"40,798","45,305"
Ferry,Washington,"Ferry, Washington",53019,"35,826","39,899"
Franklin,Washington,"Franklin, Washington",53021,"39,104","43,271"
Garfield,Washington,"Garfield, Washington",53023,"50,454","57,967"
Grant,Washington,"Grant, Washington",53025,"40,216","48,468"
Grays Harbor,Washington,"Grays Harbor, Washington",53027,"40,319","43,710"
Island,Washington,"Island, Washington",53029,"55,908","59,200"
Jefferson,Washington,"Jefferson, Washington",53031,"53,765","56,585"
King,Washington,"King, Washington",53033,"92,026","96,647"
Kitsap,Washington,"Kitsap, Washington",53035,"57,197","60,704"
Kittitas,Washington,"Kittitas, Washington",53037,"42,445","45,267"
Klickitat,Washington,"Klickitat, Washington",53039,"47,985","51,973"
Lewis,Washington,"Lewis, Washington",53041,"44,091","47,752"
Lincoln,Washington,"Lincoln, Washington",53043,"44,794","50,851"
Mason,Washington,"Mason, Washington",53045,"42,663","45,901"
Okanogan,Washington,"Okanogan, Washington",53047,"41,383","47,535"
Pacific,Washington,"Pacific, Washington",53049,"40,880","43,749"
Pend Oreille,Washington,"Pend Oreille, Washington",53051,"43,497","46,571"
Pierce,Washington,"Pierce, Washington",53053,"52,496","56,532"
San Juan,Washington,"San Juan, Washington",53055,"79,117","81,858"
Skagit,Washington,"Skagit, Washington",53057,"53,221","57,315"
Skamania,Washington,"Skamania, Washington",53059,"46,587","49,519"
Snohomish,Washington,"Snohomish, Washington",53061,"57,900","62,267"
Spokane,Washington,"Spokane, Washington",53063,"46,902","50,038"
Stevens,Washington,"Stevens, Washington",53065,"39,894","42,740"
Thurston,Washington,"Thurston, Washington",53067,"52,010","56,007"
Wahkiakum,Washington,"Wahkiakum, Washington",53069,"44,014","47,027"
Walla Walla,Washington,"Walla Walla, Washington",53071,"46,648","51,767"
Whatcom,Washington,"Whatcom, Washington",53073,"49,868","52,787"
Whitman,Washington,"Whitman, Washington",53075,"40,682","44,628"
Yakima,Washington,"Yakima, Washington",53077,"43,910","49,099"
Barbour,West Virginia,"Barbour, West Virginia",54001,"33,642","35,878"
Berkeley,West Virginia,"Berkeley, West Virginia",54003,"42,738","45,610"
Boone,West Virginia,"Boone, West Virginia",54005,"36,504","39,493"
Braxton,West Virginia,"Braxton, West Virginia",54007,"32,756","34,972"
Brooke,West Virginia,"Brooke, West Virginia",54009,"45,144","49,579"
Cabell,West Virginia,"Cabell, West Virginia",54011,"43,890","46,805"
Calhoun,West Virginia,"Calhoun, West Virginia",54013,"31,409","34,734"
Clay,West Virginia,"Clay, West Virginia",54015,"32,849","35,702"
Doddridge,West Virginia,"Doddridge, West Virginia",54017,"30,716","32,085"
Fayette,West Virginia,"Fayette, West Virginia",54019,"36,763","38,680"
Gilmer,West Virginia,"Gilmer, West Virginia",54021,"29,646","31,020"
Grant,West Virginia,"Grant, West Virginia",54023,"37,173","40,571"
Greenbrier,West Virginia,"Greenbrier, West Virginia",54025,"38,431","40,759"
Hampshire,West Virginia,"Hampshire, West Virginia",54027,"37,548","39,802"
Hancock,West Virginia,"Hancock, West Virginia",54029,"43,962","47,007"
Hardy,West Virginia,"Hardy, West Virginia",54031,"35,261","38,269"
Harrison,West Virginia,"Harrison, West Virginia",54033,"50,174","52,124"
Jackson,West Virginia,"Jackson, West Virginia",54035,"39,001","41,622"
Jefferson,West Virginia,"Jefferson, West Virginia",54037,"52,345","54,836"
Kanawha,West Virginia,"Kanawha, West Virginia",54039,"49,760","52,969"
Lewis,West Virginia,"Lewis, West Virginia",54041,"42,121","43,634"
Lincoln,West Virginia,"Lincoln, West Virginia",54043,"32,449","35,309"
Logan,West Virginia,"Logan, West Virginia",54045,"38,173","41,110"
McDowell,West Virginia,"McDowell, West Virginia",54047,"31,832","34,918"
Marion,West Virginia,"Marion, West Virginia",54049,"43,660","45,684"
Marshall,West Virginia,"Marshall, West Virginia",54051,"42,781","44,092"
Mason,West Virginia,"Mason, West Virginia",54053,"34,772","37,641"
Mercer,West Virginia,"Mercer, West Virginia",54055,"38,645","41,372"
Mineral,West Virginia,"Mineral, West Virginia",54057,"42,421","45,193"
Mingo,West Virginia,"Mingo, West Virginia",54059,"33,405","35,115"
Monongalia,West Virginia,"Monongalia, West Virginia",54061,"46,873","48,802"
Monroe,West Virginia,"Monroe, West Virginia",54063,"32,450","35,005"
Morgan,West Virginia,"Morgan, West Virginia",54065,"36,769","39,311"
Nicholas,West Virginia,"Nicholas, West Virginia",54067,"34,768","37,492"
Ohio,West Virginia,"Ohio, West Virginia",54069,"59,708","61,452"
Pendleton,West Virginia,"Pendleton, West Virginia",54071,"37,419","40,054"
Pleasants,West Virginia,"Pleasants, West Virginia",54073,"44,380","46,074"
Pocahontas,West Virginia,"Pocahontas, West Virginia",54075,"40,325","43,810"
Preston,West Virginia,"Preston, West Virginia",54077,"38,023","40,563"
Putnam,West Virginia,"Putnam, West Virginia",54079,"48,125","50,363"
Raleigh,West Virginia,"Raleigh, West Virginia",54081,"43,486","45,356"
Randolph,West Virginia,"Randolph, West Virginia",54083,"38,276","41,194"
Ritchie,West Virginia,"Ritchie, West Virginia",54085,"39,683","42,068"
Roane,West Virginia,"Roane, West Virginia",54087,"36,739","40,224"
Summers,West Virginia,"Summers, West Virginia",54089,"35,079","37,181"
Taylor,West Virginia,"Taylor, West Virginia",54091,"42,204","43,460"
Tucker,West Virginia,"Tucker, West Virginia",54093,"43,058","47,175"
Tyler,West Virginia,"Tyler, West Virginia",54095,"39,583","41,195"
Upshur,West Virginia,"Upshur, West Virginia",54097,"35,506","37,337"
Wayne,West Virginia,"Wayne, West Virginia",54099,"35,180","37,566"
Webster,West Virginia,"Webster, West Virginia",54101,"29,556","33,320"
Wetzel,West Virginia,"Wetzel, West Virginia",54103,"36,631","38,428"
Wirt,West Virginia,"Wirt, West Virginia",54105,"32,847","35,205"
Wood,West Virginia,"Wood, West Virginia",54107,"46,650","48,566"
Wyoming,West Virginia,"Wyoming, West Virginia",54109,"30,959","33,534"
Adams,Wisconsin,"Adams, Wisconsin",55001,"41,511","44,159"
Ashland,Wisconsin,"Ashland, Wisconsin",55003,"41,742","44,520"
Barron,Wisconsin,"Barron, Wisconsin",55005,"49,873","53,179"
Bayfield,Wisconsin,"Bayfield, Wisconsin",55007,"50,299","53,369"
Brown,Wisconsin,"Brown, Wisconsin",55009,"53,516","56,093"
Buffalo,Wisconsin,"Buffalo, Wisconsin",55011,"46,256","50,518"
Burnett,Wisconsin,"Burnett, Wisconsin",55013,"45,431","48,574"
Calumet,Wisconsin,"Calumet, Wisconsin",55015,"53,076","55,460"
Chippewa,Wisconsin,"Chippewa, Wisconsin",55017,"47,360","50,639"
Clark,Wisconsin,"Clark, Wisconsin",55019,"42,504","46,154"
Columbia,Wisconsin,"Columbia, Wisconsin",55021,"53,511","56,134"
Crawford,Wisconsin,"Crawford, Wisconsin",55023,"42,894","46,113"
Dane,Wisconsin,"Dane, Wisconsin",55025,"63,683","66,094"
Dodge,Wisconsin,"Dodge, Wisconsin",55027,"45,654","48,547"
Door,Wisconsin,"Door, Wisconsin",55029,"63,882","66,516"
Douglas,Wisconsin,"Douglas, Wisconsin",55031,"44,251","45,962"
Dunn,Wisconsin,"Dunn, Wisconsin",55033,"41,212","44,626"
Eau Claire,Wisconsin,"Eau Claire, Wisconsin",55035,"49,728","52,141"
Florence,Wisconsin,"Florence, Wisconsin",55037,"58,498","56,604"
Fond du Lac,Wisconsin,"Fond du Lac, Wisconsin",55039,"49,922","52,813"
Forest,Wisconsin,"Forest, Wisconsin",55041,"42,304","44,657"
Grant,Wisconsin,"Grant, Wisconsin",55043,"45,387","49,410"
Green,Wisconsin,"Green, Wisconsin",55045,"53,359","56,620"
Green Lake,Wisconsin,"Green Lake, Wisconsin",55047,"45,595","47,898"
Iowa,Wisconsin,"Iowa, Wisconsin",55049,"49,905","53,603"
Iron,Wisconsin,"Iron, Wisconsin",55051,"49,719","53,164"
Jackson,Wisconsin,"Jackson, Wisconsin",55053,"45,571","49,528"
Jefferson,Wisconsin,"Jefferson, Wisconsin",55055,"47,176","49,591"
Juneau,Wisconsin,"Juneau, Wisconsin",55057,"39,769","42,620"
Kenosha,Wisconsin,"Kenosha, Wisconsin",55059,"48,550","51,229"
Kewaunee,Wisconsin,"Kewaunee, Wisconsin",55061,"48,461","52,638"
La Crosse,Wisconsin,"La Crosse, Wisconsin",55063,"52,166","54,532"
Lafayette,Wisconsin,"Lafayette, Wisconsin",55065,"43,632","48,891"
Langlade,Wisconsin,"Langlade, Wisconsin",55067,"44,288","48,036"
Lincoln,Wisconsin,"Lincoln, Wisconsin",55069,"47,030","50,216"
Manitowoc,Wisconsin,"Manitowoc, Wisconsin",55071,"47,911","50,829"
Marathon,Wisconsin,"Marathon, Wisconsin",55073,"52,203","55,136"
Marinette,Wisconsin,"Marinette, Wisconsin",55075,"46,320","49,557"
Marquette,Wisconsin,"Marquette, Wisconsin",55077,"42,561","45,391"
Menominee,Wisconsin,"Menominee, Wisconsin",55078,"33,696","35,082"
Milwaukee,Wisconsin,"Milwaukee, Wisconsin",55079,"48,107","51,002"
Monroe,Wisconsin,"Monroe, Wisconsin",55081,"42,274","45,741"
Oconto,Wisconsin,"Oconto, Wisconsin",55083,"47,227","50,060"
Oneida,Wisconsin,"Oneida, Wisconsin",55085,"51,928","54,861"
Outagamie,Wisconsin,"Outagamie, Wisconsin",55087,"52,654","54,862"
Ozaukee,Wisconsin,"Ozaukee, Wisconsin",55089,"85,526","87,395"
Pepin,Wisconsin,"Pepin, Wisconsin",55091,"49,529","54,316"
Pierce,Wisconsin,"Pierce, Wisconsin",55093,"46,871","48,775"
Polk,Wisconsin,"Polk, Wisconsin",55095,"47,751","50,730"
Portage,Wisconsin,"Portage, Wisconsin",55097,"46,771","49,815"
Price,Wisconsin,"Price, Wisconsin",55099,"46,903","49,837"
Racine,Wisconsin,"Racine, Wisconsin",55101,"50,729","53,094"
Richland,Wisconsin,"Richland, Wisconsin",55103,"44,179","48,516"
Rock,Wisconsin,"Rock, Wisconsin",55105,"46,018","48,836"
Rusk,Wisconsin,"Rusk, Wisconsin",55107,"44,799","48,292"
St. Croix,Wisconsin,"St. Croix, Wisconsin",55109,"57,688","59,602"
Sauk,Wisconsin,"Sauk, Wisconsin",55111,"53,842","55,166"
Sawyer,Wisconsin,"Sawyer, Wisconsin",55113,"47,730","50,276"
Shawano,Wisconsin,"Shawano, Wisconsin",55115,"43,635","47,067"
Sheboygan,Wisconsin,"Sheboygan, Wisconsin",55117,"53,217","55,616"
Taylor,Wisconsin,"Taylor, Wisconsin",55119,"41,631","46,070"
Trempealeau,Wisconsin,"Trempealeau, Wisconsin",55121,"44,875","48,324"
Vernon,Wisconsin,"Vernon, Wisconsin",55123,"41,863","44,976"
Vilas,Wisconsin,"Vilas, Wisconsin",55125,"52,739","55,140"
Walworth,Wisconsin,"Walworth, Wisconsin",55127,"51,156","53,546"
Washburn,Wisconsin,"Washburn, Wisconsin",55129,"48,761","52,457"
Washington,Wisconsin,"Washington, Wisconsin",55131,"59,878","62,506"
Waukesha,Wisconsin,"Waukesha, Wisconsin",55133,"73,883","75,958"
Waupaca,Wisconsin,"Waupaca, Wisconsin",55135,"46,735","49,711"
Waushara,Wisconsin,"Waushara, Wisconsin",55137,"42,055","44,594"
